UniProt,PFAM,Count
Q9H4Z3,PCIF1_WW,1
Q9H4Z3,WW,1
Q9H501,NUC153,1
Q9H5H4,RNA_pol_Rpb1_R,4
Q9H5H4,zf-C2H2,10
Q9H5H4,zf-C2H2_4,5
Q9H5H4,zf-C2H2_6,1
Q9H5H4,zf-met,1
Q9H7B4,SET,1
Q9H7B4,zf-MYND,1
Q9H814,PHAX_RNA-bd,1
Q9HB71,CS,1
Q9HB71,SGS,1
Q9HB71,Siah-Interact_N,1
Q9HBE1,BTB,1
Q9HBE1,zf-C2H2,5
Q9HBE1,zf-C2H2_4,1
Q9HBE1,zf-C2H2_6,2
Q9HBE1,zf-C2H2_assoc3,1
Q9HBE1,zf-met,1
Q9HC52,CBX7_C,1
Q9HC52,Chromo,1
Q9HCJ0,Ago_hook,1
Q9HCJ0,M_domain,1
Q9HCJ0,TNRC6-PABC_bdg,2
Q9HCJ0,UBA,1
Q9HCK8,BRK,1
Q9HCK8,Chromo,2
Q9HCK8,Helicase_C,1
Q9HCK8,ResIII,1
Q9HCK8,SNF2-rel_dom,1
Q9NPA0,EMC7_beta-sandw,1
Q9NPD8,UQ_con,1
Q9NPE3,Nop10p,1
Q9NPI6,DCP1,1
Q9NPI6,mRNA_decap_C,1
Q9NQ29,LUC7,1
Q9NQ55,Brix,1
Q9NR30,DEAD,1
Q9NR30,GUCT,1
Q9NR30,Helicase_C,1
Q9NR30,ResIII,1
Q9NRD5,Arfaptin,1
Q9NRD5,PDZ,1
Q9NRD5,PDZ_6,1
Q9NRW3,APOBEC1,1
Q9NRW3,APOBEC2,1
Q9NRW3,APOBEC3,1
Q9NRW3,APOBEC4,1
Q9NRW3,APOBEC4_like,1
Q9NRW3,APOBEC_C,1
Q9NRW3,APOBEC_N,1
Q9NRW3,NAD1,1
Q9NRW3,NAD2,1
Q9NRW3,SNAD4,1
Q9NRX2,Ribosomal_L17,1
Q9NUL3,Staufen_C,1
Q9NUL3,dsrm,4
Q9NVI7,AAA,1
Q9NVI7,ATAD3_N,2
Q9NVP1,DEAD,1
Q9NVP1,DUF4217,1
Q9NVP1,Helicase_C,1
Q9NVS2,Ribosomal_S18,1
Q9NW64,RRM_1,1
Q9NWU5,Ribosomal_L22,1
Q9NX07,RRM_1,2
Q9NX07,Trnau1ap,1
Q9NX24,Ribosomal_L7Ae,1
Q9NX74,Dus,1
Q9NX74,dsrm,1
Q9NY93,DEAD,1
Q9NY93,Helicase_C,1
Q9NY93,ResIII,1
Q9NYF8,THRAP3_BCLAF1,1
Q9NYH9,U3_assoc_6,1
Q9NYU2,Glyco_transf_24,1
Q9NYU2,Thioredoxin_12,1
Q9NYU2,Thioredoxin_13,1
Q9NYU2,Thioredoxin_14,1
Q9NYU2,Thioredoxin_15,1
Q9NYU2,UDP-g_GGTase,1
Q9NZZ3,Snf7,1
Q9P015,Ribosomal_L27A,1
Q9P0J6,Ribosomal_L36,1
Q9P2W9,Syntaxin-18_N,1
Q9UBD5,ORC3_N,1
Q9UBD5,ORC3_ins,1
Q9UBD5,ORC_WH_C,1
Q9UBU9,NTF2,1
Q9UBU9,TAP_C,1
Q9UBU9,Tap-RNA_bind,1
Q9UGI8,LIM,2
Q9UGI8,PET,1
Q9UGR2,TPR_8,1
Q9UGR2,zf-CCCH,2
Q9UHA3,Ribosomal_L24e,1
Q9UHB9,SRP68,1
Q9UHD1,CHORD,2
Q9UHD1,CS,1
Q9UHP3,UCH,1
Q9UHP3,UIM,2
Q9UHX1,RRM_1,2
Q9UJA3,AAA_5,1
Q9UJA3,MCM,1
Q9UJA3,MCM_OB,1
Q9UJA3,MCM_lid,1
Q9UJA3,Mg_chelatase,1
Q9UJV9,DEAD,1
Q9UJV9,Helicase_C,1
Q9UKD2,RL10P_insert,1
Q9UKD2,Ribosomal_L10,1
Q9UKK9,NUDIX,1
Q9ULC4,PUA,1
Q9ULC4,Pre-PUA,1
Q9ULV0,DIL,1
Q9ULV0,IQ,6
Q9ULV0,Myosin_head,1
Q9UM54,Myosin-VI_CBD,1
Q9UM54,Myosin_head,1
Q9UNF0,FCH,1
Q9UNF0,SH3_1,1
Q9UNF0,SH3_2,1
Q9UNF0,SH3_9,1
Q9UNK0,SNARE,1
Q9UNP9,Pro_isomerase,1
Q9UNP9,RRM_1,1
Q9UNZ2,SEP,1
Q9UNZ2,UBA_4,1
Q9UNZ2,UBX,1
Q9UPQ9,Ago_hook,1
Q9UPQ9,TNRC6-PABC_bdg,1
Q9UPT8,zf-CCCH,1
Q9UPT8,zf-CCCH_2,3
Q9UPT8,zf-CCCH_4,1
Q9UQ35,cwf21,1
Q9UQ90,AAA,1
Q9UQ90,AAA_5,1
Q9UQ90,AAA_lid_3,1
Q9UQ90,FtsH_ext,1
Q9UQ90,Peptidase_M41,1
Q9UQF2,PID,1
Q9UQF2,SH3_1,1
Q9UQF2,SH3_9,1
Q9UQL6,HDAC4_Gln,1
Q9UQL6,Hist_deacetyl,1
Q9Y221,UPF0113,1
Q9Y221,UPF0113_N,1
Q9Y265,AAA,1
Q9Y265,RuvB_N,1
Q9Y265,TIP49,1
Q9Y265,TIP49_C,1
Q9Y2G2,CARD,1
Q9Y2G2,FIIND,1
Q9Y2Q9,MRP-S35,1
Q9Y2R9,Ribosomal_S7,1
Q9Y2W2,Wbp11,1
Q9Y2X3,NOP5NT,1
Q9Y2X3,Nop,1
Q9Y320,Thioredoxin,1
Q9Y333,LSM,1
Q9Y383,LUC7,1
Q9Y3A4,RRM_1,1
Q9Y3A4,RRM_Rrp7,1
Q9Y3A4,RRP7,1
Q9Y3B2,ECR1_N,1
Q9Y3B2,EXOSC1,1
Q9Y3B6,UPF0172,1
Q9Y3B7,Ribosomal_L11,1
Q9Y3B7,Ribosomal_L11_N,1
Q9Y3D3,Ribosomal_S16,1
Q9Y3D5,Ribosomal_S18,1
Q9Y3D9,MRP-S23,1
Q9Y3X0,DUF4594,1
Q9Y4I1,DIL,1
Q9Y4I1,IQ,6
Q9Y4I1,Myosin_head,1
Q9Y570,Abhydrolase_1,1
Q9Y570,Abhydrolase_6,1
Q9Y570,Hydrolase_4,1
Q9Y692,SAND,1
Q9Y6K5,NTP_transf_2,1
Q9Y6K5,OAS1_C,3
Q9Y6K9,CC2-LZ,1
Q9Y6K9,NEMO,1
Q9Y6K9,zf_C2H2_10,1
Q9Y6X2,PINIT,1
Q9Y6X2,zf-MIZ,1
