UniProt,PFAM,Count
Q86UT5,PDZ_2,1
Q86UT5,PDZ_6,3
Q86VN1,EAP30,1
Q86VN1,Vps36_ESCRT-II,1
Q8IW41,Kdo,1
Q8IW41,PK_Tyr_Ser-Thr,1
Q8IW41,Pkinase,1
Q8IWS0,zf-HC5HC2H,2
Q8IWS0,zf-HC5HC2H_2,2
Q8IY37,DEAD,1
Q8IY37,HA2,1
Q8IY37,Helicase_C,1
Q8IY37,OB_NTP_bind,1
Q8N1C8,HSP70,1
Q8N1C8,MreB_Mbl,1
Q8NC51,HABP4_PAI-RBP1,1
Q8NC51,IHABP4_N,1
Q8NFH5,Nup35_RRM,1
Q8NFH5,Nup35_RRM_2,1
Q8NFZ8,C2-set_2,1
Q8NFZ8,I-set,1
Q8NFZ8,Ig_2,2
Q8NFZ8,Ig_3,2
Q8NFZ8,V-set,1
Q8NFZ8,ig,1
Q8TEQ6,ANAPC4_WD40,2
Q8TEQ6,WD40,3
Q8TEW0,PDZ,2
Q8TEW0,Par3_HAL_N_term,1
Q8TF40,FNIP_C,1
Q8TF40,FNIP_M,1
Q8TF40,FNIP_N,1
Q8TF42,His_Phos_1,1
Q8TF42,SH3_1,1
Q8TF42,SH3_9,1
Q8TF42,UBA,1
Q8WUI4,Hist_deacetyl,1
Q92574,Hamartin,1
Q92597,Abhydrolase_6,1
Q92597,Ndr,1
Q92598,HSP70,1
Q92614,Myosin_head,2
Q92614,Myosin_tail_1,1
Q92614,PDZ,1
Q92614,PDZ_6,1
Q92769,Hist_deacetyl,1
Q92793,Bromodomain,1
Q92793,Creb_binding,1
Q92793,HAT_KAT11,1
Q92793,KIX,1
Q92793,RING_CBP-p300,1
Q92793,ZZ,1
Q92793,zf-TAZ,2
Q92878,AAA_15,1
Q92878,AAA_23,1
Q92878,Rad50_zn_hook,1
Q92878,SbcC_Walker_B,1
Q92995,UBA,2
Q92995,UCH,1
Q92995,zf-UBP,1
Q92995,zf-UBP_var,1
Q92997,DEP,1
Q92997,DIX,1
Q92997,Dishevelled,1
Q92997,Dsh_C,1
Q92997,PDZ,1
Q93009,MATH,1
Q93009,UCH,1
Q93009,UCH_1,1
Q93009,USP7_C2,1
Q93009,USP7_ICP0_bdg,1
Q93084,Cation_ATPase,1
Q93084,Cation_ATPase_C,1
Q93084,Cation_ATPase_N,1
Q93084,E1-E2_ATPase,1
Q93084,Hydrolase,1
Q93084,Hydrolase_3,1
Q969G3,HMG_box,1
Q969G3,HMG_box_2,1
Q969V5,GIDE,1
Q969V5,zf-C3HC4_3,1
Q96AC1,FERM_M,1
Q96AC1,Kindlin_2_N,1
Q96AC1,PH,1
Q96C32,Rad60-SLD,4
Q96C32,Rad60-SLD_2,4
Q96C32,Ubiquitin_2,4
Q96C32,ubiquitin,4
Q96CV9,CC2-LZ,1
Q96CV9,NEMO,1
Q96CV9,zf_C2H2_10,1
Q96EB6,SIR2,1
Q96EY1,DnaJ,1
Q96EY1,DnaJ_C,1
Q96EY1,DnaJ_CXXCXGXG,1
Q96EZ8,FHA,1
Q96EZ8,MCRS_N,1
Q96FC9,DEAD_2,1
Q96FC9,Helicase_C_2,1
Q96J02,C2,1
Q96J02,HECT,1
Q96J02,WW,3
Q96JB5,CDK5RAP3,1
Q96KC8,DnaJ,1
Q96KC8,Myb_DNA-binding,1
Q96L34,KA1,1
Q96L34,PK_Tyr_Ser-Thr,1
Q96L34,Pkinase,1
Q96L34,UBA,1
Q96PM9,zf-C2H2_jaz,1
Q96PM9,zf-met,3
Q96PY6,ABC1,1
Q96PY6,PK_Tyr_Ser-Thr,1
Q96PY6,Pkinase,1
Q96QR8,PurA,1
Q96SB8,AAA_23,1
Q96SB8,SMC_N,1
Q96T76,MMS19_C,1
Q96T76,MMS19_N,1
Q99081,HLH,1
Q99613,PCI,1
Q99613,eIF-3c_N,1
Q99816,UEV,1
Q99816,Vps23_core,1
Q9BRT6,Laps,1
Q9BSH4,Transcrip_reg,1
Q9BT88,C2,2
Q9BX63,DEAD_2,1
Q9BX63,Helicase_C_2,1
Q9BZL6,C1_1,2
Q9BZL6,Kdo,1
Q9BZL6,PK_Tyr_Ser-Thr,1
Q9BZL6,Pkinase,1
Q9H0A0,GNAT_acetyltr_2,1
Q9H0A0,Helicase_RecD,1
Q9H0A0,TmcA_N,1
Q9H0A0,tRNA_bind_2,1
Q9H0B6,SNAP,1
Q9H0B6,TPR_1,1
Q9H0B6,TPR_10,5
Q9H0B6,TPR_12,4
Q9H0B6,TPR_16,3
Q9H0B6,TPR_7,2
Q9H0B6,TPR_8,2
Q9H0B6,TPR_MalT,1
Q9H0H5,C1_1,1
Q9H0H5,RhoGAP,1
Q9H1K1,NifU_N,1
Q9H2U1,DEAD,1
Q9H2U1,HA2,1
Q9H2U1,Helicase_C,1
Q9H2U1,OB_NTP_bind,1
Q9H2X6,Kdo,1
Q9H2X6,PK_Tyr_Ser-Thr,1
Q9H2X6,Pkinase,1
Q9H3U1,TPR_16,2
Q9H3U1,TPR_8,1
Q9H3U1,UNC45-central,1
Q9H4Z3,PCIF1_WW,1
Q9H4Z3,WW,1
Q9H6Q3,SH2,1
Q9H6Q3,SH3_1,1
Q9H6R0,DEAD,1
Q9H6R0,HA2,1
Q9H6R0,Helicase_C,1
Q9H6R0,OB_NTP_bind,1
Q9H6S0,DEAD,1
Q9H6S0,HA2,1
Q9H6S0,Helicase_C,1
Q9H6S0,OB_NTP_bind,1
Q9H6S0,R3H,1
Q9H6S0,YTH,2
Q9HAV4,Exportin-5,1
Q9HAV4,Xpo1,1
Q9HCK8,BRK,1
Q9HCK8,Chromo,2
Q9HCK8,Helicase_C,1
Q9HCK8,ResIII,1
Q9HCK8,SNF2-rel_dom,1
Q9NPB6,PB1,1
Q9NPB6,PDZ,1
Q9NPI6,DCP1,1
Q9NPI6,mRNA_decap_C,1
Q9NR30,DEAD,1
Q9NR30,GUCT,1
Q9NR30,Helicase_C,1
Q9NR30,ResIII,1
Q9NRA8,EIF4E-T,1
Q9NRC6,CH,2
Q9NRC6,Spectrin,27
Q9NRR4,Ribonucleas_3_3,2
Q9NRR4,Ribonuclease_3,2
Q9NRR4,dsrm,1
Q9NTK5,FeoB_N,1
Q9NTK5,MMR_HSR1,1
Q9NTK5,YchF-GTPase_C,1
Q9NUL7,DEAD,1
Q9NUL7,Helicase_C,1
Q9NV31,Ribosomal_S4,1
Q9NV31,S4,1
Q9NWB1,Fox-1_C,1
Q9NWB1,RRM_1,1
Q9NWS0,PIH1,1
Q9NWS0,PIH1_CS,1
Q9NYB9,Abi_HHR,1
Q9NYB9,SH3_1,1
Q9NYB9,SH3_2,1
Q9NYB9,SH3_9,1
Q9NYK1,LRR_1,1
Q9NYK1,LRR_4,1
Q9NYK1,LRR_5,3
Q9NYK1,LRR_8,4
Q9NYK1,TIR,1
Q9NYK1,TIR_2,1
Q9NYV6,RRN3,1
Q9NZ52,Alpha_adaptinC2,1
Q9NZ52,GAT,1
Q9NZ52,GGA_N-GAT,1
Q9NZ52,VHS,1
Q9NZJ5,PK_Tyr_Ser-Thr,2
Q9NZJ5,Pkinase,2
Q9NZL4,Fes1,1
Q9P1Z2,CALCOCO1,1
Q9P1Z2,SKICH,1
Q9P1Z2,Zn-C2H2_12,1
Q9UBK2,RRM_1,1
Q9UBN7,Hist_deacetyl,2
Q9UBN7,zf-UBP,1
Q9UBS3,DnaJ,1
Q9UBS4,DnaJ,1
Q9UBS4,DnaJ_C,1
Q9UDY4,DnaJ,1
Q9UDY4,DnaJ_C,1
Q9UER7,Daxx,1
Q9UGP8,DnaJ,1
Q9UGP8,Sec63,2
Q9UHD1,CHORD,2
Q9UHD1,CS,1
Q9UHD2,PK_Tyr_Ser-Thr,1
Q9UHD2,Pkinase,1
Q9UHD2,Pkinase_fungal,1
Q9UHD2,TBK1_CCD1,1
Q9UHD2,TBK1_ULD,1
Q9UKV5,CUE,1
Q9UKV5,G2BR,1
Q9UKV5,zf-ANAPC11,1
Q9UKV5,zf-C3HC4,1
Q9UKV5,zf-C3HC4_2,1
Q9UKV5,zf-C3HC4_3,1
Q9UKV5,zf-RING_11,1
Q9UKV5,zf-RING_2,1
Q9UKV5,zf-RING_UBOX,1
Q9UKV8,ArgoL1,1
Q9UKV8,ArgoL2,1
Q9UKV8,ArgoMid,1
Q9UKV8,ArgoN,1
Q9UKV8,PAZ,1
Q9UKV8,Piwi,1
Q9UL40,zf-met,4
Q9ULZ2,PH,1
Q9ULZ2,SH2,1
Q9ULZ3,CARD,1
Q9ULZ3,PYRIN,1
Q9UN86,NTF2,1
Q9UN86,RRM_1,1
Q9UNE7,ANAPC3,1
Q9UNE7,CHIP_TPR_N,1
Q9UNE7,TPR_1,1
Q9UNE7,TPR_12,1
Q9UNE7,TPR_16,2
Q9UNE7,TPR_19,1
Q9UNE7,TPR_2,1
Q9UNE7,TPR_8,2
Q9UNE7,U-box,1
Q9UNK0,SNARE,1
Q9UPY3,DEAD,1
Q9UPY3,Dicer_dimer,1
Q9UPY3,Helicase_C,1
Q9UPY3,PAZ,1
Q9UPY3,ResIII,1
Q9UPY3,Ribonucleas_3_3,1
Q9UPY3,Ribonuclease_3,2
Q9UQ35,cwf21,1
Q9UQB8,IMD,1
Q9UQB8,SH3_2,1
Q9UQB8,SH3_9,1
Q9UQC2,PH,1
Q9UQQ2,PH,1
Q9UQQ2,Phe_ZIP,1
Q9UQQ2,SH2,1
Q9Y230,AAA,1
Q9Y230,TIP49,1
Q9Y230,TIP49_C,1
Q9Y265,AAA,1
Q9Y265,RuvB_N,1
Q9Y265,TIP49,1
Q9Y265,TIP49_C,1
Q9Y266,CS,1
Q9Y266,NuDC,1
Q9Y266,Nudc_N,1
Q9Y297,Beta-TrCP_D,1
Q9Y297,F-box,1
Q9Y297,F-box-like,1
Q9Y297,WD40,6
Q9Y2W1,THRAP3_BCLAF1,1
Q9Y333,LSM,1
Q9Y3I0,RtcB,1
Q9Y3I1,F-box-like,1
Q9Y3I1,PI31_Prot_N,1
Q9Y4P3,WD40,2
Q9Y5L0,Xpo1,1
