Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	Estrogen signaling pathway Homo sapiens hsa04915	56/99	9.220433829197402e-07	5.983037062501425e-06	0	0	2.683768142896997	37.29544979642758	ATF2;HSP90AB1;CALML5;PIK3CB;PIK3CG;CREB3L1;AKT2;AKT3;AKT1;PRKACA;PRKACB;HRAS;MAP2K1;HSP90AA1;MAP2K2;FOS;CREB3;ADCY9;CREB1;PIK3CA;FKBP4;RAF1;FKBP5;ATF4;ATF6B;SHC1;SRC;GNAI3;PIK3R2;ADCY2;PIK3R1;ADCY1;EGFR;ADCY6;GNAI1;HSP90B1;GNAI2;NRAS;MAPK1;MAPK3;HSPA8;JUN;HSPA1L;NOS3;HSPA6;HSPA2;GNAO1;SP1;GNAQ;GNAS;CALM3;GRB2;CALM1;CALM2;HSPA1B;HSPA1A
KEGG_2016	Renal cell carcinoma Homo sapiens hsa05211	41/66	9.518769927357064e-07	6.042349606061441e-06	0	0	3.3763817707534143	46.81295933349645	FH;CUL2;ARAF;SLC2A1;PIK3R2;PIK3CB;PIK3R1;HIF1A;PIK3CG;CRKL;RAP1B;FLCN;NRAS;RAP1A;AKT2;AKT3;AKT1;EP300;MAPK1;RAC1;VHL;HRAS;PAK2;PAK4;MAPK3;EGLN1;ARNT2;MAP2K1;TGFB2;JUN;CREBBP;MAP2K2;TGFB1;ARNT;PTPN11;RBX1;PIK3CA;GRB2;RAF1;MET;CRK
KEGG_2016	Neurotrophin signaling pathway Homo sapiens hsa04722	65/120	1.0600856405087356e-06	6.586063979330868e-06	0	0	2.436624056676421	33.52102910346019	YWHAE;GSK3B;CALML5;IRS1;PIK3CB;PIK3CG;CRKL;IKBKB;RPS6KA3;RPS6KA6;AKT2;ARHGDIA;RPS6KA2;AKT3;RPS6KA1;AKT1;RAC1;HRAS;MAP3K5;MAP2K1;MAP2K2;RHOA;PIK3CA;TRAF6;MAPKAPK2;RAF1;TP53;CRK;ATF4;CAMK2B;CAMK2D;MAGED1;SHC1;PSEN2;PIK3R2;PIK3R1;PSEN1;RELA;RAP1B;MAPK9;NRAS;RAP1A;MAPK7;IRAK1;IRAK2;ABL1;MAPK1;MAP2K7;MAPK3;NTRK1;MAP3K3;JUN;BAD;SORT1;KIDINS220;NTRK3;PTPN11;NFKBIA;BAX;CALM3;GRB2;CALM1;CALM2;TP73;NFKBIB
KEGG_2016	Chagas disease (American trypanosomiasis) Homo sapiens hsa05142	58/104	1.1220013161341771e-06	6.825508006482912e-06	0	0	2.5985551839464884	35.60123654946716	SERPINE1;PPP2R2A;PIK3CB;TNF;PIK3CG;IKBKB;CASP8;PPP2R1B;PPP2R1A;AKT2;AKT3;BDKRB2;AKT1;IKBKG;MAP2K4;CHUK;IFNGR1;FOS;TGFBR1;TNFRSF1A;TGFBR2;PIK3CA;TRAF6;TLR2;C1QB;C1QA;GNAI3;PIK3R2;PIK3R1;ADCY1;RELA;GNAI1;GNAI2;C3;PPP2CA;PPP2CB;MAPK9;GNA15;IRAK1;MAPK1;FADD;MAPK3;SMAD2;TGFB2;JUN;TGFB1;SMAD3;NFKBIA;GNAO1;GNAL;PPP2R2C;GNAQ;PPP2R2D;GNAS;FAS;CALR;MYD88;C1QC
KEGG_2016	Protein export Homo sapiens hsa03060	19/23	1.238959412037568e-06	7.383186700305507e-06	0	0	9.76150787582199	132.7685988325255	SRP19;HSPA5;SRP54;SRP68;SRP14;SRP9;OXA1L;IMMP1L;SPCS3;SEC61A1;SPCS2;SPCS1;SRP72;SEC61G;SRPRB;SEC61B;SEC62;SEC11A;SEC63
KEGG_2016	Insulin resistance Homo sapiens hsa04931	60/109	1.333382165289769e-06	7.786770888482938e-06	0	0	2.523790679706786	34.14131501887356	GSK3B;PYGB;SLC27A1;CRTC2;IRS1;SLC2A1;PYGM;SLC2A4;PIK3CB;TNF;PTPRF;PIK3CG;PPP1CB;IKBKB;PPP1CC;RPS6KA3;GYS1;RPS6KA6;CREB3L1;AKT2;RPS6KA2;AKT3;RPS6KA1;MLX;AKT1;SREBF1;PRKAB2;CPT1A;TNFRSF1A;CREB3;CREB1;PIK3CA;PPP1R3E;SLC27A6;TRIB3;SLC27A3;PPARA;SLC27A2;SLC27A4;PRKAA1;PRKAA2;PIK3R2;PIK3R1;ACACB;RELA;INS;MAPK9;PCK2;MLXIP;PTPN1;NOS3;GFPT2;GFPT1;STAT3;PTPN11;MTOR;PPP1CA;NFKBIA;MLXIPL;OGT
KEGG_2016	Tuberculosis Homo sapiens hsa05152	89/178	1.3600182031254445e-06	7.786770888482938e-06	0	0	2.0641521100633797	27.882592450257054	IFNA4;IFNA6;CLEC4M;CALML5;TRADD;ITGB2;IFNA2;TCIRG1;TNF;EEA1;MRC2;PPP3CA;CASP8;PPP3CC;LAMP1;CASP10;AKT2;LAMP2;AKT3;AKT1;EP300;JAK2;CTSD;JAK1;IFNA14;ARHGEF12;ATP6AP1;APAF1;KSR1;IFNGR1;IFNA17;IL18;RHOA;TNFRSF1A;CREB1;TRAF6;PIK3C3;RAF1;ATP6V0D1;ATP6V0C;IFNA10;TLR2;HLA-DQB1;RAB7A;CAMK2B;RAB5B;CEBPB;CAMK2D;RAB5C;SRC;CEBPG;BCL10;RELA;MALT1;HSPD1;C3;CYP27B1;MAPK9;HLA-DMB;IRAK1;IRAK2;CLEC7A;ATP6V0A2;ATP6V1H;MAPK1;CD14;FADD;BID;ATP6V0A1;MAPK3;HSPA9;PLK3;CD74;TGFB2;CREBBP;TGFB1;BAD;IL10RB;STAT1;CARD9;CD209;HLA-DPB1;CYCS;BAX;CALM3;CALM1;CALM2;RAB5A;MYD88
KEGG_2016	Ribosome biogenesis in eukaryotes Homo sapiens hsa03008	51/89	1.6460320044531366e-06	9.243102794236843e-06	0	0	2.7646502147484893	36.81724228830423	RBM28;POP5;POP7;POP1;NVL;WDR3;POP4;RPP30;NAT10;PWP2;FBL;XPO1;RIOK2;RIOK1;UTP14A;RPP38;UTP14C;WDR36;CSNK2A1;IMP3;CSNK2A2;IMP4;GNL2;UTP18;GTPBP4;GNL3;XRN1;DKC1;XRN2;CSNK2B;NHP2;HEATR1;SPATA5;AK6;NOL6;RRP7A;NXF1;BMS1;GAR1;MDN1;NOP56;NOP58;UTP6;RPP40;RCL1;TBL3;GNL3L;EIF6;MPHOSPH10;RAN;NOP10
KEGG_2016	Acute myeloid leukemia Homo sapiens hsa05221	36/57	2.475552663704629e-06	1.3638893920787763e-05	0	0	3.527664607701406	45.5387878273825	CEBPA;ARAF;PIK3R2;PIK3CB;PIK3R1;PIK3CG;RELA;IKBKB;NRAS;CCND1;MYC;AKT2;AKT3;PIM1;AKT1;MAPK1;IKBKG;HRAS;MAPK3;TCF7L2;MAP2K1;TCF7L1;MAP2K2;CHUK;JUP;BAD;ZBTB16;STAT3;PML;MTOR;RUNX1;CCNA1;PIK3CA;RARA;GRB2;RAF1
KEGG_2016	Alzheimer's disease Homo sapiens hsa05010	84/168	2.656943755157772e-06	1.436717734270499e-05	0	0	2.063330244053136	26.489722949178088	APP;GSK3B;NDUFA13;CALML5;NDUFA12;COX4I1;NDUFA10;ATP2A3;ATP2A2;ATP2A1;IDE;TNF;COX7C;PPP3CA;CASP8;PPP3CC;CAPN2;UQCRFS1;CAPN1;NOS1;COX8A;APAF1;ADAM10;SDHA;SDHB;COX6B1;TNFRSF1A;BACE2;COX7A2L;ADAM17;NDUFS8;NDUFS7;NDUFS5;UQCRC1;NDUFS3;NDUFS2;NDUFS1;UQCRC2;ATF6;GAPDH;NDUFB9;NDUFB8;NDUFB7;NDUFB10;LRP1;NDUFB11;NDUFB5;PSEN2;NDUFB1;COX7A2;PSEN1;COX5B;COX5A;HSD17B10;UQCRH;APH1A;NCSTN;MAPK1;APOE;CYC1;FADD;APBB1;NDUFV2;BID;NDUFV1;SNCA;MAPK3;NDUFA9;NDUFA5;BAD;NDUFA4;NDUFA3;EIF2AK3;COX6C;UQCRHL;GRIN2D;CDK5;UQCRQ;GNAQ;CYCS;FAS;CALM3;CALM1;CALM2
KEGG_2016	Progesterone-mediated oocyte maturation Homo sapiens hsa04914	54/98	4.249920181638767e-06	2.2563212600700364e-05	0	0	2.528136531365313	31.26953568321477	HSP90AB1;PDE3B;ARAF;PIK3CB;PIK3CG;RPS6KA3;RPS6KA6;CDC23;AKT2;RPS6KA2;AKT3;CDC27;RPS6KA1;AKT1;PRKACA;PRKACB;MAP2K1;HSP90AA1;CDC25B;CCNA2;CCNA1;ADCY9;PIK3CA;ANAPC5;RAF1;MAD1L1;ANAPC1;ANAPC2;GNAI3;PIK3R2;ADCY2;PIK3R1;ADCY1;ANAPC10;ADCY6;GNAI1;INS;GNAI2;CCNB3;CCNB2;MAPK9;CCNB1;FZR1;MAPK1;BUB1;MAPK3;PLK1;MOS;MAD2L2;CDC16;CDK2;CDK1;CPEB4;MAD2L1
KEGG_2016	Pyrimidine metabolism Homo sapiens hsa00240	57/105	4.355653299559269e-06	2.271162077627333e-05	0	0	2.446604368558684	30.20097227487363	CDA;PNP;TK2;UPP1;POLE;ENTPD4;ENTPD6;CAD;NME2;CTPS2;NME3;CTPS1;NME4;NME1;NT5C3A;NME6;POLR1A;POLR1B;POLR1C;POLR1E;UMPS;DCTPP1;PRIM2;DTYMK;CANT1;PRIM1;TYMS;NT5C2;AK9;NME1-NME2;POLD3;POLR2A;POLR2B;POLD1;POLR2C;POLR2D;POLR2E;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;DUT;RRM2;POLR3GL;TXNRD1;UCKL1;POLE4;POLA1;UCK2;POLA2;UCK1;POLR3A;POLE3;POLR3F;ITPA
KEGG_2016	HIF-1 signaling pathway Homo sapiens hsa04066	56/103	4.94799377721361e-06	2.5347617244673237e-05	0	0	2.45462934481698	29.987049006875043	CDKN1A;CDKN1B;TFRC;SERPINE1;SLC2A1;ENO1;PIK3CB;ENO3;PIK3CG;HK1;AKT2;AKT3;AKT1;EP300;PDK1;MAP2K1;MAP2K2;IFNGR1;RPS6;ARNT;RBX1;PIK3CA;HKDC1;EIF4E2;ALDOA;GAPDH;CAMK2B;CAMK2D;PFKFB3;CUL2;PIK3R2;PIK3R1;PDHB;HIF1A;RELA;EGFR;INS;LDHA;ERBB2;PGK1;HMOX1;MAPK1;VHL;EIF4E;MAPK3;EGLN1;ANGPT4;CREBBP;PDHA1;NOS3;STAT3;MTOR;TF;PFKL;LTBR;NOX1
KEGG_2016	PI3K-Akt signaling pathway Homo sapiens hsa04151	151/341	5.334692980909609e-06	2.6857419834924235e-05	0	0	1.6438040629903148	19.95788411660513	CHRM2;ATF2;CSF3;CRTC2;IRS1;PPP2R2A;CCND3;FGF7;PPP2R1B;CCND1;PPP2R1A;CREB3L1;MYC;AKT2;AKT3;AKT1;PDGFRB;MAP2K1;IFNA14;MAP2K2;IFNA17;RPS6;F2R;TSC2;CCNE2;COL4A2;CCNE1;CDC37;COL4A4;DDIT4;RAF1;TP53;EPHA2;ATF4;IFNA10;CSF1R;LPAR1;LPAR2;PIK3R2;PIK3R1;HSP90B1;VTN;BCL2L11;PCK2;MCL1;FN1;COL1A1;NR4A1;COL1A2;CDK6;RHEB;CDK4;GNB2;GNB1;CDK2;MDM2;GNB3;GRB2;FGFR4;FGF12;BCL2L1;FGFR1;FGF10;YWHAE;ITGB1;IFNA4;GSK3B;CDKN1A;IFNA6;CDKN1B;HSP90AB1;YWHAB;LAMC3;ITGB4;FLT4;ITGB3;IFNA2;LAMC2;BRCA1;PIK3CB;LAMC1;PIK3CG;IKBKB;GYS1;YWHAQ;PPP2R5E;MLST8;RAC1;IKBKG;JAK2;HRAS;YWHAG;JAK1;YWHAH;HSP90AA1;ITGA4;VWF;CHUK;ITGA3;PPP2R5A;PPP2R5C;OSMR;YWHAZ;RBL2;CREB3;COL2A1;CREB1;PIK3CA;COL6A2;COL6A1;COL6A3;SGK3;ITGA6;EIF4E2;MET;TLR2;LAMA5;PRKAA1;PHLPP1;PRKAA2;ATF6B;LAMA2;LAMA1;LAMA3;THBS1;RELA;EGFR;INS;PPP2CA;PPP2CB;NRAS;RXRA;GNG2;GNG5;MAPK1;EIF4E;EIF4B;MAPK3;ANGPT4;LAMB3;BAD;LAMB2;NOS3;VEGFB;LAMB1;PPP2R3B;PPP2R3A;MTOR;PPP2R2C;PPP2R2D;PKN2
KEGG_2016	Endometrial cancer Homo sapiens hsa05213	33/52	5.559912346793626e-06	2.751685432650405e-05	0	0	3.5729703569268	43.232684832391264	GSK3B;ARAF;PIK3R2;PIK3CB;PIK3R1;PIK3CG;EGFR;NRAS;CCND1;MYC;AKT2;AKT3;ERBB2;CTNNA1;AKT1;MAPK1;CTNNA3;CTNNA2;HRAS;MAPK3;TCF7L2;MAP2K1;TCF7L1;MAP2K2;BAD;AXIN1;MLH1;PIK3CA;APC;CTNNB1;GRB2;RAF1;TP53
KEGG_2016	Biosynthesis of amino acids Homo sapiens hsa01230	43/74	6.465939649901714e-06	3.1467572962855006e-05	0	0	2.855311563884832	34.11800998079255	PRPS2;PRPS1;ACY1;RPEL1;SHMT2;RPE;MTR;ENO1;MAT2B;ENO3;MAT2A;CBS;IDH3B;PGK1;PHGDH;PRPS1L1;GLUL;PSPH;IDH3A;TPI1;ARG1;IDH3G;IDH1;IDH2;TALDO1;PYCR1;PYCR2;ASS1;CS;PFKL;PKM;PC;PSAT1;PAH;ACO1;ALDH18A1;ACO2;ALDOA;TKT;ALDH7A1;GAPDH;PFKM;PFKP
KEGG_2016	SNARE interactions in vesicular transport Homo sapiens hsa04130	24/34	7.129830721854398e-06	3.412968148822105e-05	0	0	4.933700642791552	58.47038685610026	STX17;STX16;GOSR2;STX8;STX18;GOSR1;SNAP23;STX7;STX10;VAMP8;VAMP7;STX6;VTI1A;STX5;STX4;STX2;SEC22B;VAMP4;YKT6;SNAP29;VAMP5;VAMP2;VAMP3;BET1
KEGG_2016	RIG-I-like receptor signaling pathway Homo sapiens hsa04622	41/70	8.03731313012557e-06	3.785315216123656e-05	0	0	2.909806183297794	34.13614599630101	OTUD5;IFNA4;DDX3X;IFNA6;NLRX1;TRADD;IFNA2;TNF;RELA;IFIH1;IKBKB;MAPK9;CASP8;TBK1;CASP10;TRIM25;RIPK1;IKBKG;FADD;AZI2;MAP3K7;IKBKE;IFNA14;CHUK;DDX58;IFNA17;TRAF2;ISG15;NFKBIA;CYLD;SIKE1;MAVS;RNF125;IRF3;TRAF3;TRAF6;IRF7;PIN1;TBKBP1;IFNA10;NFKBIB
KEGG_2016	Focal adhesion Homo sapiens hsa04510	96/202	8.814495133030077e-06	4.085448537848861e-05	0	0	1.8690632609800109	21.754238531171172	ITGB1;GSK3B;LAMC3;ITGB4;FLT4;ITGB3;LAMC2;PIK3CB;LAMC1;ACTB;ARHGAP35;PIK3CG;CRKL;MYLK;ACTG1;PPP1CB;PPP1CC;CCND3;CCND1;AKT2;AKT3;RAC2;CAPN2;AKT1;RAC3;RAC1;HRAS;PDGFRB;MAP2K1;PPP1R12A;ACTN3;ITGA4;VWF;ACTN2;ITGA3;ACTN1;ACTN4;RHOA;COL2A1;COL4A2;PIK3CA;COL4A4;COL6A2;COL6A1;COL6A3;ITGA6;RAF1;PPP1R12B;DOCK1;MET;CRK;LAMA5;ROCK1;LAMA2;SHC1;ROCK2;SRC;LAMA1;PXN;LAMA3;PIK3R2;PIK3R1;THBS1;EGFR;RAP1B;VTN;MAPK9;RAP1A;ERBB2;FLNA;MAPK1;FLNB;FYN;FLNC;PAK2;PAK4;MAPK3;JUN;CAV3;LAMB3;CAV2;BAD;LAMB2;CAV1;FN1;VEGFB;LAMB1;PPP1CA;COL1A1;DIAPH1;COL1A2;PARVG;ZYX;CTNNB1;GRB2;BCAR1
KEGG_2016	Adrenergic signaling in cardiomyocytes Homo sapiens hsa04261	74/148	1.0169942992323078e-05	4.640036490247405e-05	0	0	2.0616903146206047	23.701344325874903	ATF2;CALML5;ATP2A2;PPP2R2A;PIK3CB;PIK3CG;PPP1CB;PPP1CC;PPP2R1B;PPP2R1A;PPP2R5E;CREB3L1;AKT2;AKT3;AKT1;SCN5A;PRKACA;PRKACB;TPM4;TPM3;TPM2;CACNA2D1;TPM1;PPP2R5A;ATP1B3;PPP2R5C;ATP1B1;MYL4;CREB3;CACNB3;ADCY9;CREB1;PIK3CA;MYH6;ATF4;MYH7;CAMK2B;CAMK2D;ATF6B;ATP1A4;GNAI3;ATP1A3;PIK3R2;ATP1A2;ADCY2;PIK3R1;ADCY1;ATP1A1;ADCY6;GNAI1;SLC9A1;GNAI2;PPP2CA;CACNG6;PPP2CB;MAPK1;TNNI3;MAPK3;ATP2B4;ATP2B3;ATP2B2;PPP2R3B;PPP2R3A;ATP2B1;PPP1CA;ACTC1;PPP2R2C;GNAQ;FXYD2;PPP2R2D;GNAS;CALM3;CALM1;CALM2
KEGG_2016	mRNA surveillance pathway Homo sapiens hsa03015	50/91	1.0580749736058816e-05	4.75319834296796e-05	0	0	2.511168243212856	28.76913436732302	PPP2R2A;CASC3;MSI2;SMG6;PPP1CB;PNN;PPP1CC;PPP2R1B;PPP2R5E;PPP2R1A;PCF11;PELO;UPF2;UPF1;PABPC4;PABPC5;PPP2R5A;PPP2R5C;SRRM1;WDR33;DDX39B;PABPC3;PABPC1;RNMT;CSTF2T;GSPT2;GSPT1;PPP2CA;NXF1;PPP2CB;PABPN1;FIP1L1;SAP18;SYMPK;PABPC1L2A;CPSF4;CPSF7;CPSF6;CPSF1;CPSF3;ALYREF;CPSF2;PPP2R3B;PPP2R3A;PPP1CA;NUDT21;PPP2R2C;PPP2R2D;ACIN1;RNPS1
KEGG_2016	Nucleotide excision repair Homo sapiens hsa03420	30/47	1.2498621881731784e-05	5.529693317372243e-05	0	0	3.629163062283737	40.972859637610334	PCNA;CCNH;XPC;POLD3;POLD1;POLE;RFC5;RFC3;RFC4;RFC2;RPA1;RPA2;GTF2H1;RAD23A;GTF2H2;GTF2H3;RAD23B;GTF2H4;RBX1;CUL4A;DDB1;POLE4;ERCC3;RPA3;POLE3;ERCC2;ERCC8;ERCC5;MNAT1;CUL4B
KEGG_2016	Bacterial invasion of epithelial cells Homo sapiens hsa05100	44/78	1.4485752504234871e-05	6.313193628711318e-05	0	0	2.6637288013148157	29.680185230769744	ITGB1;SHC1;SRC;ARPC1B;CLTC;PXN;CLTB;CLTA;PIK3R2;PIK3CB;WASL;PIK3R1;CBL;ACTB;PIK3CG;CRKL;ACTG1;CLTCL1;CTNNA1;CTNNA3;RAC1;CTNNA2;WASF1;CAV3;CAV2;CAV1;RHOG;FN1;ARPC4;RHOA;DNM1;DNM2;MAD2L2;PIK3CA;CTTN;ARPC2;ARPC3;ELMO1;ELMO2;CTNNB1;DOCK1;MET;CRK;BCAR1
KEGG_2016	Glioma Homo sapiens hsa05214	38/65	1.8150899831272893e-05	7.681250363379253e-05	0	0	2.8957623267439216	31.612430430095745	RB1;CAMK2B;CDKN1A;CAMK2D;CALML5;SHC1;ARAF;PIK3R2;PIK3CB;PIK3R1;PIK3CG;EGFR;NRAS;CCND1;AKT2;AKT3;E2F1;AKT1;E2F2;MAPK1;E2F3;HRAS;MAPK3;PDGFRB;MAP2K1;MAP2K2;CDKN2A;MTOR;CDK6;PIK3CA;CDK4;MDM2;CALM3;GRB2;RAF1;CALM1;TP53;CALM2
KEGG_2016	Shigellosis Homo sapiens hsa05131	38/65	1.8150899831272893e-05	7.681250363379253e-05	0	0	2.8957623267439216	31.612430430095745	ITGB1;ROCK1;ROCK2;SRC;ARPC1B;WASL;ACTB;RELA;CRKL;ACTG1;U2AF1L4;IKBKB;MAPK9;ABL1;MAPK1;RAC1;IKBKG;BTRC;WASF1;MAPK3;CHUK;FBXW11;RHOG;ARPC4;NFKBIA;MAD2L2;DIAPH1;CTTN;ARPC2;ARPC3;ELMO1;ELMO2;PFN1;DOCK1;CRK;CD44;PFN2;NFKBIB
KEGG_2016	MAPK signaling pathway Homo sapiens hsa04010	115/255	2.537745639549953e-05	0.00010586024667836946	0	0	1.6958936608944368	17.94535200618043	ATF2;TNF;CRKL;RPS6KA4;RPS6KA3;RPS6KA6;FGF7;MYC;AKT2;RPS6KA2;AKT3;RPS6KA1;AKT1;PRKACA;PRKACB;MAP3K7;MAP3K5;PDGFRB;MAP2K3;MAP2K4;DAXX;MAP2K1;MAP2K2;CACNA2D1;MAPK8IP1;CDC25B;CACNB3;MAPKAPK3;DDIT3;MAPKAPK2;MAPKAPK5;RAF1;TP53;ATF4;MAX;RASGRP2;STK4;RASGRP3;STK3;RAP1B;RAP1A;RRAS;CD14;MAP2K7;MAP2K6;HSPA8;JUN;TGFB2;JUND;TGFB1;HSPA6;HSPA2;NFKB2;NR4A1;PPP5C;NF1;GRB2;TAB2;TAB1;FGFR4;MAP3K14;FGF12;MAP3K11;FGFR1;FGF10;HSPB1;ARRB2;ECSIT;IKBKB;PPP3CA;PPP3CC;MECOM;RAC2;RAC3;RAC1;IKBKG;HRAS;DUSP3;CHUK;RRAS2;PLA2G4A;TRAF2;FOS;TGFBR1;TNFRSF1A;TGFBR2;PPM1A;PPM1B;TRAF6;RASA1;CRK;RELA;EGFR;CACNG6;MAPK9;NRAS;MAPK7;GNA12;FLNA;MAPK1;FLNB;FLNC;PAK2;MAP4K4;MAPK3;NTRK1;MAP3K3;HSPA1L;MOS;TAOK3;TAOK1;FAS;LAMTOR3;HSPA1B;HSPA1A
KEGG_2016	Regulation of actin cytoskeleton Homo sapiens hsa04810	99/214	2.6004237738974778e-05	0.0001069470059124033	0	0	1.776251539813001	18.75233342178946	CHRM2;ARAF;ACTB;ARHGAP35;CRKL;MYLK;ACTG1;PPP1CB;PPP1CC;FGF7;CFL2;CFL1;PIP4K2A;PIP4K2B;PIP4K2C;PDGFRB;MAP2K1;MAP2K2;ACTN3;ACTN2;ACTN1;F2R;ACTN4;TIAM1;PFN1;EZR;RAF1;PFN2;PXN;PIK3R2;PIK3R1;IQGAP1;IQGAP2;SLC9A1;RRAS;MYH14;CD14;MYH10;RDX;FN1;MSN;ARPC4;DIAPH1;DIAPH2;ARPC2;ARPC3;FGFR4;FGF12;FGFR1;FGF10;ITGB1;ITGB4;ARPC1B;ITGB3;ITGB2;WASL;PIK3CB;ITGAL;PIK3CG;TMSB4X;RAC2;BDKRB2;RAC3;RAC1;HRAS;ARHGEF12;PPP1R12A;ITGA4;ITGA3;RRAS2;F2;RHOA;PIK3CA;MYH9;ITGA6;ARHGEF7;PPP1R12B;DOCK1;CRK;ARHGEF6;ROCK1;ROCK2;SRC;FGD1;EGFR;INS;GNA13;NRAS;GNA12;MAPK1;WASF1;PAK2;PAK4;MAPK3;GSN;PPP1CA;MOS;APC;BCAR1
KEGG_2016	Legionellosis Homo sapiens hsa05134	33/55	3.055499152304026e-05	0.00012391746562121883	0	0	3.085057471264368	32.07220347365848	RAB1A;ARF1;VCP;SAR1A;RAB1B;ITGB2;TNF;RELA;HSPD1;PYCARD;C3;BCL2L13;CASP8;CASP1;CD14;HSPA8;APAF1;HSPA1L;HSPA6;IL18;HSPA2;NFKB2;EEF1A1;EEF1G;CLK1;NFKBIA;EEF1A2;CYCS;SEC22B;HSPA1B;MYD88;TLR2;HSPA1A
KEGG_2016	Non-small cell lung cancer Homo sapiens hsa05223	33/56	5.105287048760777e-05	0.00020421148195043108	0	0	2.950704647676162	29.16077770417205	ALK;RB1;ARAF;PIK3R2;PIK3CB;PIK3R1;STK4;PIK3CG;EGFR;NRAS;RXRA;CCND1;AKT2;AKT3;ERBB2;E2F1;AKT1;E2F2;MAPK1;E2F3;HRAS;MAPK3;MAP2K1;MAP2K2;BAD;CDKN2A;CDK6;PIK3CA;CDK4;RARB;GRB2;RAF1;TP53
KEGG_2016	Insulin signaling pathway Homo sapiens hsa04910	68/139	5.543114514164953e-05	0.0002187283024508333	0	0	1.9731938627140344	19.33802783587448	GSK3B;PYGB;CALML5;IRS1;PDE3B;ARAF;PYGM;SLC2A4;PIK3CB;PTPRF;PIK3CG;CRKL;HK1;PPP1CB;IKBKB;PPP1CC;LIPE;GYS1;AKT2;AKT3;FLOT1;AKT1;PRKACA;PRKACB;HRAS;SREBF1;PRKAB2;MAP2K1;MAP2K2;EXOC7;RPS6;TSC2;PIK3CA;PRKAR1A;PPP1R3E;HKDC1;RAF1;EIF4E2;CRK;PRKAA1;PRKAA2;SHC1;PIK3R2;PIK3R1;CBL;ACACB;ACACA;INS;MAPK9;NRAS;SOCS1;PRKAR2B;PRKAR2A;MAPK1;EIF4E;PCK2;MAPK3;PTPN1;BAD;SORBS1;MTOR;PPP1CA;RHEB;FASN;CALM3;GRB2;CALM1;CALM2
KEGG_2016	Platelet activation Homo sapiens hsa04611	61/122	5.872297099489716e-05	0.00022862810040679964	0	0	2.059565953517008	20.06569115688397	ITGB1;ITGB3;SNAP23;PIK3CB;ARHGAP35;ACTB;PIK3CG;ACTG1;MYLK;PPP1CB;PPP1CC;AKT2;AKT3;AKT1;PRKACA;PRKACB;FGB;FGA;ARHGEF12;PPP1R12A;VWF;F2R;FGG;PLA2G4A;GP1BA;RHOA;VAMP8;APBB1IP;ADCY9;STIM1;PIK3CA;ORAI1;ROCK1;ROCK2;SRC;GNAI3;PIK3R2;ADCY2;PIK3R1;ADCY1;RASGRP2;ADCY6;GNAI1;GNAI2;PTGS1;RAP1B;GNA13;RAP1A;TBXA2R;MAPK1;FYN;MAPK3;LYN;NOS3;PPP1CA;COL1A1;COL1A2;GNAQ;P2RX1;TBXAS1;GNAS
KEGG_2016	Viral myocarditis Homo sapiens hsa05416	34/59	7.422430793601199e-05	0.000285177604175204	0	0	2.796922133660331	26.594307169071826	CD40;LAMA2;ITGB2;ITGAL;ACTB;ACTG1;ICAM1;CASP8;SGCD;HLA-DMB;CCND1;SGCB;RAC2;ABL1;RAC3;DMD;FYN;RAC1;BID;CXADR;CAV1;HLA-B;HLA-C;HLA-A;HLA-G;HLA-E;HLA-DPB1;CYCS;EIF4G3;MYH6;EIF4G2;HLA-DQB1;MYH7;EIF4G1
KEGG_2016	FoxO signaling pathway Homo sapiens hsa04068	65/133	8.30463722629136e-05	0.00031492910001001	0	0	1.9688850436216376	18.499863211972837	CDKN1A;CDKN1B;IRS1;ARAF;SLC2A4;PIK3CB;PIK3CG;IKBKB;CCND1;AKT2;AKT3;AKT1;EP300;HOMER3;SKP2;HRAS;GABARAPL2;USP7;PRKAB2;MAP2K1;MAP2K2;CHUK;PRMT1;SIRT1;TGFBR1;TGFBR2;RBL2;PIK3CA;CAT;SGK3;RAF1;PRKAA1;PRKAA2;PIK3R2;PIK3R1;STK4;EGFR;INS;CCNB3;CCNB2;MAPK9;CCNB1;NRAS;BCL2L11;MAPK1;PCK2;MAPK3;PLK4;SMAD2;PLK3;TGFB2;CREBBP;SMAD4;TGFB1;SMAD3;HOMER1;PLK2;PLK1;STAT3;BCL6;CCNG2;CDK2;MDM2;GRB2;ATM
KEGG_2016	Vasopressin-regulated water reabsorption Homo sapiens hsa04962	27/44	9.260895299303738e-05	0.00034668992658931945	0	0	3.264746413034667	30.320107170553577	DYNC1I2;RAB5B;RAB5C;DCTN2;DCTN1;ADCY6;CREB3L1;ARHGDIA;STX4;PRKACA;PRKACB;DYNC1I1;DYNC2H1;NSF;DYNC1H1;DYNLL1;DYNLL2;RAB11A;RAB11B;CREB3;DYNC1LI1;DYNC1LI2;CREB1;ADCY9;GNAS;RAB5A;VAMP2
